会社名,四半期,区分,科目,前期末,当期末
クオリア医薬,2024Q3,BS,退職給付引当金,,10700
クオリア医薬,2024Q3,BS,純資産合計,,34200
クオリア医薬,2024Q3,PL,売上高,,59800
クオリア医薬,2024Q3,PL,営業利益,,6700
クオリア医薬,2024Q3,PL,税引前当期純利益,,6300
クオリア医薬,2024Q3,PL,減価償却費,,1700
クオリア医薬,2024Q3,PL,受取利息及び受取配当金,,200
クオリア医薬,2024Q3,PL,支払利息,,600
クオリア医薬,2024Q3,PL,法人税等,,2000
クオリア医薬,2024Q3,SS,剰余金の配当(配当金の支払額),,900
クオリア医薬,2024Q4,BS,現金及び預金,,500
クオリア医薬,2024Q4,BS,預け金,,1500
クオリア医薬,2024Q4,BS,営業債権,,28200
クオリア医薬,2024Q4,BS,棚卸資産,,13100
クオリア医薬,2024Q4,BS,その他流動資産,,6200
クオリア医薬,2024Q4,BS,有形固定資産(純額),,37100
クオリア医薬,2024Q4,BS,投資その他の資産,,8000
クオリア医薬,2024Q4,BS,営業債務,,17100
クオリア医薬,2024Q4,BS,短期借入金,,6200
クオリア医薬,2024Q4,BS,その他流動負債,,6400
クオリア医薬,2024Q4,BS,長期借入金,,13000
クオリア医薬,2024Q4,BS,その他固定負債,,3100
クオリア医薬,2024Q4,BS,退職給付引当金,,11500
クオリア医薬,2024Q4,BS,純資産合計,,37300
クオリア医薬,2024Q4,PL,売上高,,57400
クオリア医薬,2024Q4,PL,営業利益,,5300
クオリア医薬,2024Q4,PL,税引前当期純利益,,4600
クオリア医薬,2024Q4,PL,減価償却費,,4800
クオリア医薬,2024Q4,PL,受取利息及び受取配当金,,200
クオリア医薬,2024Q4,PL,支払利息,,900
クオリア医薬,2024Q4,PL,法人税等,,1500
クオリア医薬,2025Q1,BS,現金及び預金,,500
クオリア医薬,2025Q1,BS,預け金,,800
クオリア医薬,2025Q1,BS,営業債権,,26100
クオリア医薬,2025Q1,BS,棚卸資産,,13900
クオリア医薬,2025Q1,BS,その他流動資産,,6800
クオリア医薬,2025Q1,BS,有形固定資産(純額),,38900
クオリア医薬,2025Q1,BS,投資その他の資産,,9500
クオリア医薬,2025Q1,BS,営業債務,,15400
クオリア医薬,2025Q1,BS,短期借入金,,9400
クオリア医薬,2025Q1,BS,その他流動負債,,5600
クオリア医薬,2025Q1,BS,長期借入金,,11600
クオリア医薬,2025Q1,BS,その他固定負債,,2700
クオリア医薬,2025Q1,BS,退職給付引当金,,11700
クオリア医薬,2025Q1,BS,純資産合計,,40100
クオリア医薬,2025Q1,PL,売上高,,56200
クオリア医薬,2025Q1,PL,営業利益,,4800
クオリア医薬,2025Q1,PL,税引前当期純利益,,4100
クオリア医薬,2025Q1,PL,減価償却費,,3100
クオリア医薬,2025Q1,PL,受取利息及び受取配当金,,200
クオリア医薬,2025Q1,PL,支払利息,,900
クオリア医薬,2025Q1,PL,法人税等,,1300
クオリア医薬,2025Q2,BS,現金及び預金,,4100
クオリア医薬,2025Q2,BS,預け金,,300
クオリア医薬,2025Q2,BS,営業債権,,24700
クオリア医薬,2025Q2,BS,棚卸資産,,13000
クオリア医薬,2025Q2,BS,その他流動資産,,6400
クオリア医薬,2025Q2,BS,有形固定資産(純額),,41900
クオリア医薬,2025Q2,BS,投資その他の資産,,10300
クオリア医薬,2025Q2,BS,営業債務,,16100
クオリア医薬,2025Q2,BS,短期借入金,,10400
クオリア医薬,2025Q2,BS,その他流動負債,,6600
クオリア医薬,2025Q2,BS,長期借入金,,8400
クオリア医薬,2025Q2,BS,その他固定負債,,3300
クオリア医薬,2025Q2,BS,退職給付引当金,,11700
クオリア医薬,2025Q2,BS,純資産合計,,44200
クオリア医薬,2025Q2,PL,売上高,,54300
クオリア医薬,2025Q2,PL,営業利益,,5000
クオリア医薬,2025Q2,PL,税引前当期純利益,,6000
クオリア医薬,2025Q2,PL,減価償却費,,5400
クオリア医薬,2025Q2,PL,受取利息及び受取配当金,,300
クオリア医薬,2025Q2,PL,支払利息,,100
クオリア医薬,2025Q2,PL,固定資産売却損益(益は+、損は−),,800
クオリア医薬,2025Q2,PL,法人税等,,1900
クオリア医薬,2025Q2,補足,有形固定資産の売却による収入,,800
クオリア医薬,2025Q3,BS,現金及び預金,,500
クオリア医薬,2025Q3,BS,預け金,,2700
クオリア医薬,2025Q3,BS,営業債権,,27800
クオリア医薬,2025Q3,BS,棚卸資産,,12300
クオリア医薬,2025Q3,BS,その他流動資産,,7000
クオリア医薬,2025Q3,BS,有形固定資産(純額),,46600
クオリア医薬,2025Q3,BS,投資その他の資産,,9400
クオリア医薬,2025Q3,BS,営業債務,,15200
クオリア医薬,2025Q3,BS,短期借入金,,19000
クオリア医薬,2025Q3,BS,その他流動負債,,6100
クオリア医薬,2025Q3,BS,長期借入金,,6000
クオリア医薬,2025Q3,BS,その他固定負債,,3200
クオリア医薬,2025Q3,BS,退職給付引当金,,11400
クオリア医薬,2025Q3,BS,純資産合計,,45400
クオリア医薬,2025Q3,PL,売上高,,51700
クオリア医薬,2025Q3,PL,営業利益,,2700
クオリア医薬,2025Q3,PL,税引前当期純利益,,1700
クオリア医薬,2025Q3,PL,減価償却費,,2000
クオリア医薬,2025Q3,PL,受取利息及び受取配当金,,200
クオリア医薬,2025Q3,PL,支払利息,,1200
クオリア医薬,2025Q3,PL,法人税等,,500
クオリア医薬,2025Q4,BS,現金及び預金,,1900
クオリア医薬,2025Q4,BS,預け金,,5500
クオリア医薬,2025Q4,BS,営業債権,,29800
クオリア医薬,2025Q4,BS,棚卸資産,,12000
クオリア医薬,2025Q4,BS,その他流動資産,,7200
クオリア医薬,2025Q4,BS,有形固定資産(純額),,45400
クオリア医薬,2025Q4,BS,投資その他の資産,,9200
クオリア医薬,2025Q4,BS,営業債務,,15600
クオリア医薬,2025Q4,BS,短期借入金,,20400
クオリア医薬,2025Q4,BS,その他流動負債,,6100
クオリア医薬,2025Q4,BS,長期借入金,,4200
クオリア医薬,2025Q4,BS,その他固定負債,,3400
クオリア医薬,2025Q4,BS,退職給付引当金,,11300
クオリア医薬,2025Q4,BS,純資産合計,,50000
クオリア医薬,2025Q4,PL,売上高,,52200
クオリア医薬,2025Q4,PL,営業利益,,4500
クオリア医薬,2025Q4,PL,税引前当期純利益,,4600
クオリア医薬,2025Q4,PL,減価償却費,,5000
クオリア医薬,2025Q4,PL,受取利息及び受取配当金,,100
クオリア医薬,2025Q4,PL,支払利息,,200
クオリア医薬,2025Q4,PL,固定資産売却損益(益は+、損は−),,200
クオリア医薬,2025Q4,PL,法人税等,,1500
クオリア医薬,2025Q4,補足,有形固定資産の売却による収入,,2300
クオリア医薬,2025Q4,SS,自己株式の処分,,1500
クオリア医薬,2026Q1,BS,現金及び預金,,500
クオリア医薬,2026Q1,BS,預け金,,7000
クオリア医薬,2026Q1,BS,営業債権,,27500
クオリア医薬,2026Q1,BS,棚卸資産,,12400
クオリア医薬,2026Q1,BS,その他流動資産,,7600
クオリア医薬,2026Q1,BS,有形固定資産(純額),,45500
クオリア医薬,2026Q1,BS,投資その他の資産,,9700
クオリア医薬,2026Q1,BS,営業債務,,13200
クオリア医薬,2026Q1,BS,短期借入金,,19800
クオリア医薬,2026Q1,BS,その他流動負債,,6700
クオリア医薬,2026Q1,BS,長期借入金,,4500
クオリア医薬,2026Q1,BS,その他固定負債,,3400
クオリア医薬,2026Q1,BS,退職給付引当金,,11800
クオリア医薬,2026Q1,BS,純資産合計,,50800
クオリア医薬,2026Q1,PL,売上高,,50500
クオリア医薬,2026Q1,PL,営業利益,,1900
クオリア医薬,2026Q1,PL,税引前当期純利益,,1400
クオリア医薬,2026Q1,PL,減価償却費,,1700
クオリア医薬,2026Q1,PL,受取利息及び受取配当金,,100
クオリア医薬,2026Q1,PL,支払利息,,600
クオリア医薬,2026Q1,PL,法人税等,,400
クオリア医薬,2026Q1,SS,剰余金の配当(配当金の支払額),,200
リバーサイド不動産,2023Q4,BS,現金及び預金,25000,21000
リバーサイド不動産,2023Q4,BS,預け金,7500,14500
リバーサイド不動産,2023Q4,BS,営業債権,39300,48100
リバーサイド不動産,2023Q4,BS,棚卸資産,34000,35500
リバーサイド不動産,2023Q4,BS,その他流動資産,8800,9300
リバーサイド不動産,2023Q4,BS,有形固定資産(純額),62000,65000
リバーサイド不動産,2023Q4,BS,投資その他の資産,10300,11600
リバーサイド不動産,2023Q4,BS,営業債務,21300,28100
リバーサイド不動産,2023Q4,BS,短期借入金,25800,19100
リバーサイド不動産,2023Q4,BS,その他流動負債,5800,7600
リバーサイド不動産,2023Q4,BS,長期借入金,21300,21800
リバーサイド不動産,2023Q4,BS,その他固定負債,12500,13500
リバーサイド不動産,2023Q4,BS,退職給付引当金,15500,17300
リバーサイド不動産,2023Q4,BS,純資産合計,84700,97600
リバーサイド不動産,2023Q4,PL,売上高,,141700
リバーサイド不動産,2023Q4,PL,営業利益,,20800
リバーサイド不動産,2023Q4,PL,税引前当期純利益,,19000
リバーサイド不動産,2023Q4,PL,減価償却費,,11800
リバーサイド不動産,2023Q4,PL,支払利息,,1800
リバーサイド不動産,2023Q4,PL,法人税等,,6100
リバーサイド不動産,2024Q1,BS,現金及び預金,,10100
リバーサイド不動産,2024Q1,BS,預け金,,20300
リバーサイド不動産,2024Q1,BS,営業債権,,55400
リバーサイド不動産,2024Q1,BS,棚卸資産,,30500
リバーサイド不動産,2024Q1,BS,その他流動資産,,10600
リバーサイド不動産,2024Q1,BS,有形固定資産(純額),,67300
リバーサイド不動産,2024Q1,BS,投資その他の資産,,12900
リバーサイド不動産,2024Q1,BS,営業債務,,27400
リバーサイド不動産,2024Q1,BS,短期借入金,,25100
リバーサイド不動産,2024Q1,BS,その他流動負債,,5600
リバーサイド不動産,2024Q1,BS,長期借入金,,12300
リバーサイド不動産,2024Q1,BS,その他固定負債,,15300
リバーサイド不動産,2024Q1,BS,退職給付引当金,,18100
リバーサイド不動産,2024Q1,BS,純資産合計,,103300
リバーサイド不動産,2024Q1,PL,売上高,,146500
リバーサイド不動産,2024Q1,PL,営業利益,,13200
リバーサイド不動産,2024Q1,PL,税引前当期純利益,,14700
リバーサイド不動産,2024Q1,PL,減価償却費,,8500
リバーサイド不動産,2024Q1,PL,受取利息及び受取配当金,,1000
リバーサイド不動産,2024Q1,PL,支払利息,,1400
リバーサイド不動産,2024Q1,PL,固定資産売却損益(益は+、損は−),,1900
リバーサイド不動産,2024Q1,PL,法人税等,,4700
リバーサイド不動産,2024Q1,補足,有形固定資産の売却による収入,,9000
リバーサイド不動産,2024Q1,SS,剰余金の配当(配当金の支払額),,4300
リバーサイド不動産,2024Q2,BS,現金及び預金,,10200
リバーサイド不動産,2024Q2,BS,預け金,,24300
リバーサイド不動産,2024Q2,BS,営業債権,,48900
リバーサイド不動産,2024Q2,BS,棚卸資産,,34300
リバーサイド不動産,2024Q2,BS,その他流動資産,,12600
リバーサイド不動産,2024Q2,BS,有形固定資産(純額),,76800
リバーサイド不動産,2024Q2,BS,投資その他の資産,,14400
リバーサイド不動産,2024Q2,BS,営業債務,,28200
リバーサイド不動産,2024Q2,BS,短期借入金,,30400
リバーサイド不動産,2024Q2,BS,その他流動負債,,7400
リバーサイド不動産,2024Q2,BS,長期借入金,,3300
リバーサイド不動産,2024Q2,BS,その他固定負債,,15600
リバーサイド不動産,2024Q2,BS,退職給付引当金,,18900
リバーサイド不動産,2024Q2,BS,純資産合計,,117700
リバーサイド不動産,2024Q2,PL,売上高,,151600
リバーサイド不動産,2024Q2,PL,営業利益,,21200
リバーサイド不動産,2024Q2,PL,税引前当期純利益,,21200
リバーサイド不動産,2024Q2,PL,減価償却費,,4300
リバーサイド不動産,2024Q2,PL,受取利息及び受取配当金,,1000
リバーサイド不動産,2024Q2,PL,支払利息,,1000
リバーサイド不動産,2024Q2,PL,法人税等,,6800
リバーサイド不動産,2024Q3,BS,現金及び預金,,1300
リバーサイド不動産,2024Q3,BS,預け金,,21800
リバーサイド不動産,2024Q3,BS,営業債権,,51400
リバーサイド不動産,2024Q3,BS,棚卸資産,,40100
リバーサイド不動産,2024Q3,BS,その他流動資産,,13900
リバーサイド不動産,2024Q3,BS,有形固定資産(純額),,85600
リバーサイド不動産,2024Q3,BS,投資その他の資産,,15700
リバーサイド不動産,2024Q3,BS,営業債務,,27500
リバーサイド不動産,2024Q3,BS,短期借入金,,24200
リバーサイド不動産,2024Q3,BS,その他流動負債,,8200
リバーサイド不動産,2024Q3,BS,長期借入金,,11100
リバーサイド不動産,2024Q3,BS,その他固定負債,,15400
リバーサイド不動産,2024Q3,BS,退職給付引当金,,20200
リバーサイド不動産,2024Q3,BS,純資産合計,,123200
リバーサイド不動産,2024Q3,PL,売上高,,154900
リバーサイド不動産,2024Q3,PL,営業利益,,12500
リバーサイド不動産,2024Q3,PL,税引前当期純利益,,10000
リバーサイド不動産,2024Q3,PL,減価償却費,,4300
リバーサイド不動産,2024Q3,PL,受取利息及び受取配当金,,500
リバーサイド不動産,2024Q3,PL,支払利息,,2100
リバーサイド不動産,2024Q3,PL,固定資産売却損益(益は+、損は−),,-900
リバーサイド不動産,2024Q3,PL,法人税等,,3200
リバーサイド不動産,2024Q3,補足,有形固定資産の売却による収入,,8000
リバーサイド不動産,2024Q3,SS,剰余金の配当(配当金の支払額),,1300
リバーサイド不動産,2024Q4,BS,現金及び預金,,500
リバーサイド不動産,2024Q4,BS,預け金,,25300
リバーサイド不動産,2024Q4,BS,営業債権,,58700
リバーサイド不動産,2024Q4,BS,棚卸資産,,42600
リバーサイド不動産,2024Q4,BS,その他流動資産,,14900
リバーサイド不動産,2024Q4,BS,有形固定資産(純額),,80600
リバーサイド不動産,2024Q4,BS,投資その他の資産,,15000
リバーサイド不動産,2024Q4,BS,営業債務,,26500
リバーサイド不動産,2024Q4,BS,短期借入金,,39200
リバーサイド不動産,2024Q4,BS,その他流動負債,,6200
リバーサイド不動産,2024Q4,BS,長期借入金,,7400
リバーサイド不動産,2024Q4,BS,その他固定負債,,16200
リバーサイド不動産,2024Q4,BS,退職給付引当金,,20700
リバーサイド不動産,2024Q4,BS,純資産合計,,121400
リバーサイド不動産,2024Q4,PL,売上高,,163400
リバーサイド不動産,2024Q4,PL,営業利益,,500
リバーサイド不動産,2024Q4,PL,税引前当期純利益,,-1800
リバーサイド不動産,2024Q4,PL,減価償却費,,12300
リバーサイド不動産,2024Q4,PL,受取利息及び受取配当金,,500
リバーサイド不動産,2024Q4,PL,支払利息,,2600
リバーサイド不動産,2024Q4,PL,固定資産売却損益(益は+、損は−),,-200
リバーサイド不動産,2024Q4,補足,有形固定資産の売却による収入,,4500
リバーサイド不動産,2025Q1,BS,現金及び預金,,500
リバーサイド不動産,2025Q1,BS,預け金,,32600
リバーサイド不動産,2025Q1,BS,営業債権,,56200
リバーサイド不動産,2025Q1,BS,棚卸資産,,38900
リバーサイド不動産,2025Q1,BS,その他流動資産,,16200
リバーサイド不動産,2025Q1,BS,有形固定資産(純額),,77600
リバーサイド不動産,2025Q1,BS,投資その他の資産,,14500
リバーサイド不動産,2025Q1,BS,営業債務,,28500
